           , N1           , N2           , N3           , N4           , N5           , N6           , N7           , N8           , N9           , N10          , N11          , N12         
1992-02-24 , 0.0257800455 , 0.0016847892 , 0.0024513598 , 0.0257800455 , 0.0019839251 , 0.0029575912 , 0.0059959059 , 0.0084337235 , 0.0257800455 , 0.0014771638 , 0.0039547036 , 0.0039904699
1992-02-25 , 0.02632463602, 0.0020408559 , 0.0027178800 , 0.0263246360 , 0.0021855742 , 0.0033115563 , 0.0063788343 , 0.0093013550 , 0.0263246360 , 0.0015908700 , 0.0042333461 , 0.0045218502
1992-02-26 , 0.0262994413 , 0.0022076501 , 0.0028042969 , 0.0262994413 , 0.0023027137 , 0.0034766268 , 0.0065282150 , 0.0094346612 , 0.0262994413 , 0.0016517851 , 0.0043380100 , 0.0046307669
1992-02-27 , 0.02599089412, 0.0023991337 , 0.0030591257 , 0.0259908941 , 0.0023800778 , 0.0037151584 , 0.0066234059 , 0.0103142138 , 0.0259908941 , 0.0016862515 , 0.0044265005 , 0.0049926757
1992-02-28 , 0.0258995833 , 0.0027300869 , 0.0034058959 , 0.0258995833 , 0.0025443359 , 0.0041262519 , 0.0068832115 , 0.0116818676 , 0.0258995833 , 0.0017717644 , 0.0046574875 , 0.0055595821
1992-02-29 , 0.0261036043 , 0.0031931841 , 0.0038868938 , 0.0261036043 , 0.0028005987 , 0.0046840138 , 0.0073184719 , 0.0135783372 , 0.0261036043 , 0.0019119263 , 0.0050260755 , 0.0063888126
1992-03-01 , 0.0262814981 , 0.0036050089 , 0.0042740079 , 0.0262814981 , 0.0029966848 , 0.0051216938 , 0.0076373560 , 0.0150801411 , 0.0262814981 , 0.0020172897 , 0.0052774569 , 0.0071282705
1992-03-02 , 0.0260741569 , 0.0035941087 , 0.0040992171 , 0.0260741569 , 0.002994389  , 0.0049804158 , 0.0075775676 , 0.0142507694 , 0.0260741569 , 0.0020117724 , 0.0051949748 , 0.0070120211
1992-03-03 , 0.0260056319 , 0.0037943451 , 0.0044004511 , 0.0260056319 , 0.0031451719 , 0.0054045924 , 0.0078294048 , 0.0153446479 , 0.0260056319 , 0.0020867276 , 0.0054385927 , 0.0071964971
1992-03-04 , 0.0288463734 , 0.0051457015 , 0.0061337506 , 0.0288463734 , 0.0042901604 , 0.0075537999 , 0.0100930814 , 0.0223346285 , 0.0288463734 , 0.0027665809 , 0.0072813210 , 0.0100711328
1992-03-05 , 0.0319687737 , 0.0069847106 , 0.0083737692 , 0.0319687737 , 0.0054453885 , 0.0101402919 , 0.0124199795 , 0.0306956254 , 0.0319687737 , 0.0035079462 , 0.0092011840 , 0.0135542834
1992-03-06 , 0.0334007016 , 0.0080355327 , 0.0095165675 , 0.0334007016 , 0.0058456703 , 0.0113130357 , 0.0131319717 , 0.0337939510 , 0.0334007016 , 0.0036796287 , 0.0097709373 , 0.0153565866
1992-03-07 , 0.0337802181 , 0.0079853341 , 0.0093211844 , 0.0337802181 , 0.0058562491 , 0.0114111935 , 0.0130176261 , 0.0339163038 , 0.0337802181 , 0.0036457273 , 0.0096040230 , 0.0153917524
1992-03-08 , 0.0334804676 , 0.0079434430 , 0.0092340681 , 0.0334804676 , 0.0057132579 , 0.0111352991 , 0.0126479254 , 0.0335263499 , 0.0334804676 , 0.0035910146 , 0.0092130166 , 0.0153810712
1992-03-09 , 0.0332461887 , 0.0080154419 , 0.0092436189 , 0.0332461887 , 0.0057939600 , 0.0107788369 , 0.0125684739 , 0.0331968660 , 0.0332461887 , 0.0036340359 , 0.0089589366 , 0.0155669319
1992-03-10 , 0.0330793946 , 0.0081179159 , 0.0093159993 , 0.0330793946 , 0.0059083797 , 0.0108463146 , 0.0127062869 , 0.0333907938 , 0.0330793946 , 0.0036899284 , 0.0090396033 , 0.0158351616
1992-03-11 , 0.0325218165 , 0.0073756182 , 0.0084711710 , 0.0325218165 , 0.0057383218 , 0.0100336145 , 0.0123278371 , 0.0299618544 , 0.0325218165 , 0.0036032500 , 0.0087110801 , 0.0145802957
1992-03-12 , 0.0318442698 , 0.0064084088 , 0.0072535620 , 0.0318442698 , 0.0055775536 , 0.0091491275 , 0.0120104118 , 0.0247133608 , 0.0318442698 , 0.0035057632 , 0.0084744559 , 0.0126662643
1992-03-13 , 0.0312140924 , 0.0062176880 , 0.0070258316 , 0.0312140924 , 0.0054634587 , 0.0090311332 , 0.0117868283 , 0.0235695733 , 0.0312140924 , 0.0034338562 , 0.0082929787 , 0.0119444952
1992-03-14 , 0.0309760447 , 0.0063929946 , 0.0069797869 , 0.0309760447 , 0.0053516670 , 0.0088580308 , 0.0115640922 , 0.0231228440 , 0.0309760447 , 0.0033688510 , 0.0081161145 , 0.0119995400
1992-03-15 , 0.0311378232 , 0.0060633342 , 0.0068089379 , 0.0311378232 , 0.0051988742 , 0.0086131626 , 0.0112701275 , 0.0224616297 , 0.0311378232 , 0.0032778281 , 0.0078943393 , 0.0112718865
1992-03-16 , 0.0313854041 , 0.0055608679 , 0.0065953431 , 0.0313854041 , 0.0050476497 , 0.0083479563 , 0.0109703559 , 0.0217387870 , 0.0313854041 , 0.0031857171 , 0.0076754641 , 0.0107842833
1992-03-17 , 0.03066813503, 0.0052236344 , 0.0064491131 , 0.0306681350 , 0.0049138598 , 0.0081542121 , 0.0107056511 , 0.0211901771 , 0.0306681350 , 0.0031035105 , 0.0074792155 , 0.0105508733
1992-03-18 , 0.0301328023 , 0.0056081701 , 0.0068643288 , 0.0301328023 , 0.0049618261 , 0.0085391502 , 0.0107875188 , 0.0224346585 , 0.0301328023 , 0.0030997170 , 0.0075264472 , 0.0111717859
1992-03-19 , 0.0297145384 , 0.0061071890 , 0.0072413974 , 0.0297145384 , 0.0050537074 , 0.0088961000 , 0.0109219798 , 0.0234970517 , 0.0297145384 , 0.0031369103 , 0.007603723  , 0.0118482377
1992-03-20 , 0.0294477463 , 0.0065417254 , 0.0073287963 , 0.0294477463 , 0.0050754265 , 0.0089910153 , 0.0108916812 , 0.0234659124 , 0.0294477463 , 0.0031605332 , 0.0075691363 , 0.0122077589
1992-03-21 , 0.0313358236 , 0.0085032145 , 0.0096368295 , 0.0313358236 , 0.0063690398 , 0.0114045884 , 0.0132760930 , 0.0308419828 , 0.0313358236 , 0.0039520686 , 0.0094272119 , 0.0158921136
1992-03-22 , 0.0313208368 , 0.0093003449 , 0.0104950092 , 0.0313208368 , 0.0062925656 , 0.0120310466 , 0.0130782904 , 0.0321880904 , 0.0313208368 , 0.0038262402 , 0.0092934008 , 0.0172181871
1992-03-23 , 0.0308411422 , 0.0079352485 , 0.0087894297 , 0.0308411422 , 0.0057453084 , 0.0103525372 , 0.0119581999 , 0.0272400539 , 0.0308411422 , 0.0035677308 , 0.0083877670 , 0.0148267109
1992-03-24 , 0.03104627402, 0.0074679904 , 0.0083161884 , 0.0310462740 , 0.0056206914 , 0.0097192481 , 0.0116623384 , 0.0250393196 , 0.0310462740 , 0.0035052970 , 0.0081788310 , 0.0140038525
1992-03-25 , 0.0304916488 , 0.0066025769 , 0.0077090016 , 0.0304916488 , 0.0054533074 , 0.0092145425 , 0.0113432779 , 0.0238504621 , 0.0304916488 , 0.0034041016 , 0.0079468196 , 0.0124907598
1992-03-26 , 0.0297645851 , 0.0061353188 , 0.0074594850 , 0.0297645851 , 0.0052914726 , 0.0089265611 , 0.0110345486 , 0.0230787348 , 0.0297645851 , 0.0033062122 , 0.0077224554 , 0.0120539629
1992-03-27 , 0.0290357413 , 0.0059135154 , 0.0072245279 , 0.0290357413 , 0.0051349852 , 0.0086526658 , 0.0107358260 , 0.0223389802 , 0.0290357413 , 0.0032115441 , 0.0075054204 , 0.0116800591
1992-03-28 , 0.0283750852 , 0.0057290394 , 0.0069987261 , 0.0283750852 , 0.0049836935 , 0.0083886393 , 0.0104467074 , 0.0216256601 , 0.0283750852 , 0.0031199560 , 0.0072954954 , 0.0113205733
1992-03-29 , 0.0278393533 , 0.0055417660 , 0.0067740545 , 0.0278393533 , 0.0048373752 , 0.0081289645 , 0.0101669169 , 0.0209317313 , 0.0278393533 , 0.0030313739 , 0.0070924264 , 0.0109585303
1992-03-30 , 0.0272292579 , 0.0055587344 , 0.0067349540 , 0.0272292579 , 0.0047055774 , 0.0079756206 , 0.0099318681 , 0.0204887532 , 0.0272292579 , 0.0029554049 , 0.0069075972 , 0.0108911726
1992-03-31 , 0.027022028  , 0.0055161511 , 0.0066755082 , 0.027022028  , 0.0045822532 , 0.0077904242 , 0.0097241895 , 0.0200604474 , 0.027022028  , 0.0028874361 , 0.0067353425 , 0.0107562454
1992-04-01 , 0.02755678672, 0.0053477534 , 0.0064874013 , 0.0275567867 , 0.0044514056 , 0.007570514  , 0.0094786467 , 0.0194907365 , 0.0275567867 , 0.0028094432 , 0.0065540384 , 0.0104442314
1992-04-02 , 0.0269290324 , 0.0052386813 , 0.0063176472 , 0.0269290324 , 0.0043236839 , 0.0073646121 , 0.0092330085 , 0.0189297712 , 0.0269290324 , 0.0027308923 , 0.0063749949 , 0.0101791805
1992-04-03 , 0.0263596641 , 0.0057917983 , 0.0068262028 , 0.0263596641 , 0.0042998915 , 0.0076232415 , 0.00922427   , 0.0196323677 , 0.0263596641 , 0.0027032003 , 0.0062940880 , 0.0109389553
1992-04-04 , 0.026364904  , 0.0073404524 , 0.0083437390 , 0.026364904  , 0.0046356271 , 0.0085917579 , 0.0098967694 , 0.0223202881 , 0.026364904  , 0.0029311921 , 0.0067641435 , 0.0132307193
1992-04-05 , 0.0261979739 , 0.0078081342 , 0.0088468763 , 0.0261979739 , 0.0045819776 , 0.0084355530 , 0.0096287798 , 0.0216297291 , 0.0261979739 , 0.0028878494 , 0.0065484718 , 0.0140602182
1992-04-06 , 0.0257784985 , 0.0066047385 , 0.0075396503 , 0.0257784985 , 0.0044305660 , 0.0076750225 , 0.0093020332 , 0.0197805757 , 0.0257784985 , 0.0028135935 , 0.0063732641 , 0.0118762545
1992-04-07 , 0.0253050857 , 0.0066681331 , 0.0075029444 , 0.0253050857 , 0.0044503918 , 0.0079662464 , 0.0093689953 , 0.0206089161 , 0.0253050857 , 0.0028147944 , 0.006363014  , 0.0118888289
1992-04-08 , 0.0254977862 , 0.0083124232 , 0.0092054013 , 0.0254977862 , 0.0051263985 , 0.0094369393 , 0.0105957772 , 0.0250545996 , 0.0254977862 , 0.0032379645 , 0.0073118210 , 0.0145717338
1992-04-09 , 0.02571938302, 0.0104699594 , 0.0114013955 , 0.0257193830 , 0.0056949332 , 0.0115036929 , 0.0116599755 , 0.0307081646 , 0.0257193830 , 0.0034498215 , 0.0078661458 , 0.0180692742
1992-04-10 , 0.0262217751 , 0.0120991176 , 0.0130469852 , 0.0262217751 , 0.0063418423 , 0.0133302193 , 0.0127251484 , 0.0355307332 , 0.0262217751 , 0.0037847800 , 0.008434391  , 0.0208610393
1992-04-11 , 0.0270269676 , 0.0139121302 , 0.0149122308 , 0.0270269676 , 0.0070605665 , 0.0153190896 , 0.0139949374 , 0.0408020796 , 0.0270269676 , 0.0041458907 , 0.0092741154 , 0.0238112272
1992-04-12 , 0.0291576739 , 0.0164911905 , 0.0177698771 , 0.0291576739 , 0.0085300021 , 0.0184224798 , 0.0164662078 , 0.0490548311 , 0.0291576739 , 0.0049480013 , 0.0109956600 , 0.0284075983
1992-04-13 , 0.0292167646 , 0.0179994653 , 0.0192892285 , 0.0292167646 , 0.0084913042 , 0.0192004803 , 0.0166548305 , 0.0507715720 , 0.0292167646 , 0.0048997526 , 0.0110326766 , 0.0304572777
1992-04-14 , 0.0289389752 , 0.0172742490 , 0.0185603813 , 0.0289389752 , 0.0083401962 , 0.0185258442 , 0.0160554533 , 0.0485789828 , 0.0289389752 , 0.0048493137 , 0.0102916576 , 0.0297342087
1992-04-15 , 0.02901784233, 0.0180056536 , 0.019588414  , 0.0290178423 , 0.0082755123 , 0.0186694746 , 0.0159563205 , 0.0494669031 , 0.0290178423 , 0.0047716775 , 0.0101201517 , 0.0309700293
1992-04-16 , 0.0284139598 , 0.0145946644 , 0.0162075467 , 0.0284139598 , 0.0074045039 , 0.015335083  , 0.0138783737 , 0.0404937249 , 0.0284139598 , 0.0045051433 , 0.0093208736 , 0.0261465284
1992-04-17 , 0.0277565903 , 0.0115760803 , 0.0124520620 , 0.0277565903 , 0.0069851733 , 0.0128073516 , 0.0128937298 , 0.0325644245 , 0.0277565903 , 0.0043667405 , 0.0090422594 , 0.0207153602
1992-04-18 , 0.027278169  , 0.0094438199 , 0.0101100497 , 0.027278169  , 0.0067674036 , 0.0114110310 , 0.0125196599 , 0.0282547774 , 0.027278169  , 0.0042330776 , 0.0087730867 , 0.0168317017
1992-04-19 , 0.02743153752, 0.0100049901 , 0.0110439159 , 0.0274315375 , 0.0071920006 , 0.0120159713 , 0.0132915143 , 0.0306560516 , 0.0274315375 , 0.0044895737 , 0.0093108036 , 0.0176251729
1992-04-20 , 0.02761387472, 0.0124761794 , 0.0136487183 , 0.0276138747 , 0.0077052187 , 0.0138105110 , 0.0143119635 , 0.0355306414 , 0.0276138747 , 0.0047200945 , 0.0097734945 , 0.0214628007
1992-04-21 , 0.03288597184, 0.0166835361 , 0.0184837624 , 0.0328859718 , 0.0108064156 , 0.0193138264 , 0.0192541192 , 0.0495603772 , 0.0328859718 , 0.0064973195 , 0.0131975174 , 0.0294519353
1992-04-22 , 0.04350285   , 0.0250181409 , 0.0276668972 , 0.04350285   , 0.0168235214 , 0.0292812912 , 0.0290537799 , 0.0765381847 , 0.04350285   , 0.0101668886 , 0.0203308247 , 0.0439415260
1992-04-23 , 0.0468685115 , 0.0307544284 , 0.0337079083 , 0.0468685115 , 0.0200188177 , 0.0349527147 , 0.0344465256 , 0.0931826838 , 0.0468685115 , 0.0119477872 , 0.0237159305 , 0.0529787982
1992-04-24 , 0.068299131  , 0.0366705435 , 0.0394699662 , 0.068299131  , 0.0248499058 , 0.0421379654 , 0.0439683843 , 0.1099068253 , 0.068299131  , 0.0152453388 , 0.0306107838 , 0.0627618577
1992-04-25 , 0.1414092594 , 0.0564688223 , 0.0703626279 , 0.1414092594 , 0.0436960997 , 0.0773878309 , 0.0806447912 , 0.1990224768 , 0.1414092594 , 0.0265459130 , 0.0535818311 , 0.1116472597
1992-04-26 , 0.2524058024 , 0.0806821470 , 0.1063080964 , 0.2524058024 , 0.0699375858 , 0.1206697816 , 0.1349784003 , 0.3008074724 , 0.2524058024 , 0.0416004321 , 0.0947629009 , 0.1638509114
1992-04-27 , 0.3476162098 , 0.0913542570 , 0.1191831236 , 0.3476162098 , 0.0910050568 , 0.1426182499 , 0.1763443557 , 0.3438040274 , 0.3476162098 , 0.0574195014 , 0.1289378979 , 0.1837126554
1992-04-28 , 0.3842491432 , 0.1062273944 , 0.1380038791 , 0.3842491432 , 0.1188219988 , 0.1694014937 , 0.216399864  , 0.4177244962 , 0.3842491432 , 0.0798620154 , 0.1591199520 , 0.2207616735
1992-04-29 , 0.3511312979 , 0.1027958622 , 0.1328035707 , 0.3511312979 , 0.1153971353 , 0.1640615958 , 0.2027699788 , 0.3919603136 , 0.3511312979 , 0.0779221145 , 0.1460899071 , 0.2165054886
1992-04-30 , 0.2437136332 , 0.0452354148 , 0.0627860740 , 0.2437136332 , 0.0672117163 , 0.0894495080 , 0.1120753536 , 0.1877904256 , 0.2437136332 , 0.0418798376 , 0.0781987507 , 0.1084416141
1992-05-01 , 0.2190543563 , 0.0409743698 , 0.0565367521 , 0.2190543563 , 0.0591395061 , 0.0795474581 , 0.1002015290 , 0.1682998658 , 0.2190543563 , 0.0369932952 , 0.0700353551 , 0.0971029776
1992-05-02 , 0.2438334147 , 0.0490080657 , 0.0680636936 , 0.2438334147 , 0.0647130046 , 0.0904536494 , 0.1100951018 , 0.1918389779 , 0.2438334147 , 0.0409402353 , 0.0774878607 , 0.1159126563
1992-05-03 , 0.279122727  , 0.0531478316 , 0.0750154848 , 0.279122727  , 0.0698698538 , 0.0990867332 , 0.1235150090 , 0.2125252051 , 0.279122727  , 0.0444941768 , 0.0854092632 , 0.1257652000
1992-05-04 , 0.3567266394 , 0.0604019730 , 0.0861360903 , 0.3567266394 , 0.0821386267 , 0.1154335304 , 0.1518850820 , 0.2478960955 , 0.3567266394 , 0.0523911087 , 0.1065227932 , 0.1356014674
1992-05-05 , 0.4313026711 , 0.0664482963 , 0.0961021141 , 0.4313026711 , 0.0937559340 , 0.1307345921 , 0.1789070412 , 0.2799015751 , 0.4313026711 , 0.0622443305 , 0.1267268993 , 0.1446161341
1992-05-06 , 0.4708136382 , 0.0702921548 , 0.1019290500 , 0.4708136382 , 0.1022723163 , 0.139775255  , 0.1936607078 , 0.2981795700 , 0.4708136382 , 0.0689896194 , 0.1387057833 , 0.1520424171
1992-05-07 , 0.5396874322 , 0.0776048449 , 0.1128607856 , 0.5396874322 , 0.1176152547 , 0.1573359736 , 0.2213247227 , 0.3372563115 , 0.5396874322 , 0.0791526512 , 0.1583059806 , 0.1689803512
1992-05-08 , 0.6667792426 , 0.0891361942 , 0.1305126048 , 0.6667792426 , 0.1428999158 , 0.1900526258 , 0.2683579057 , 0.3964466236 , 0.6667792426 , 0.0939872458 , 0.1881014222 , 0.1977077908
1992-05-09 , 0.8591349284 , 0.0938390661 , 0.1467199254 , 0.8591349284 , 0.1752870912 , 0.2205277054 , 0.3339194969 , 0.4264205367 , 0.8591349284 , 0.1149346246 , 0.232675623  , 0.2309611003
1992-05-10 , 1.1194363064 , 0.0951144747 , 0.1531326858 , 1.1194363064 , 0.2117161503 , 0.2504724573 , 0.4098554822 , 0.4078626844 , 1.1194363064 , 0.1422930681 , 0.2872124566 , 0.2547865126
1992-05-11 , 1.3154941135 , 0.0932816116 , 0.1551997431 , 1.3154941135 , 0.2308679651 , 0.2601295753 , 0.4563379358 , 0.4008208099 , 1.3154941135 , 0.1575751411 , 0.3187296549 , 0.2588487412
1992-05-12 , 1.2248137297 , 0.0775575991 , 0.1264038085 , 1.2248137297 , 0.1964380335 , 0.2201940466 , 0.4132640696 , 0.3332162363 , 1.2248137297 , 0.1363344546 , 0.2858992965 , 0.2123456035
1992-05-13 , 1.7257711905 , 0.0802851923 , 0.1245542173 , 1.7257711905 , 0.2607957628 , 0.2819819697 , 0.5631899233 , 0.4070032189 , 1.7257711905 , 0.1840128581 , 0.3915773744 , 0.2262722439
1992-05-14 , 2.4151663321 , 0.0902425130 , 0.1385525173 , 2.4151663321 , 0.3276954933 , 0.3200855395 , 0.7424671314 , 0.4899178964 , 2.4151663321 , 0.2402425130 , 0.5256691261 , 0.2619981553
1992-05-15 , 2.8743381076 , 0.0853497540 , 0.1412245008 , 2.8743381076 , 0.3485369646 , 0.3307626229 , 0.8289062500 , 0.5007875795 , 2.8743381076 , 0.2630841291 , 0.5649061414 , 0.2752152054
1992-05-16 , 3.0533521864 , 0.0636709708 , 0.1353687427 , 3.0533521864 , 0.3510294596 , 0.3293027523 , 0.8734442817 , 0.4593673141 , 3.0533521864 , 0.2657050238 , 0.5525684497 , 0.2738480178
1992-05-17 , 3.0048785174 , 0.0450692636 , 0.1279116030 , 3.0048785174 , 0.3158745659 , 0.3149784794 , 0.8587307399 , 0.4346991644 , 3.0048785174 , 0.2564199941 , 0.5318698460 , 0.2616260669
1992-05-18 , 2.8531745063 , 0.0264372649 , 0.1111536096 , 2.8531745063 , 0.2834323460 , 0.2845115378 , 0.7699688945 , 0.3551391601 , 2.8531745063 , 0.2306333187 , 0.4689724392 , 0.2361463759
1992-05-19 , 2.4099579988 , 0.0214454932 , 0.0858778211 , 2.4099579988 , 0.2436532479 , 0.2327763309 , 0.6098585340 , 0.2334508825 , 2.4099579988 , 0.1774454752 , 0.3726404261 , 0.1949110243
1992-05-20 , 1.6098926685 , 0.0179796007 , 0.0645684135 , 1.6098926685 , 0.1714307996 , 0.1663262260 , 0.4033469870 , 0.1734289099 , 1.6098926685 , 0.1116581669 , 0.2443047418 , 0.1457519531
1992-05-21 , 1.2131820114 , 0.0151041667 , 0.0466324418 , 1.2131820114 , 0.1205196805 , 0.1161933050 , 0.3054662632 , 0.1288535788 , 1.2131820114 , 0.0825823747 , 0.1855735497 , 0.1012496383
1992-05-22 , 1.1172229908 , 0.0128809044 , 0.0460557724 , 1.1172229908 , 0.1143434877 , 0.1164993852 , 0.2797399450 , 0.1179780183 , 1.1172229908 , 0.0756444861 , 0.1720911095 , 0.0991690176
1992-05-23 , 1.1695801912 , 0.0115627712 , 0.0508800364 , 1.1695801912 , 0.1218156603 , 0.1315938314 , 0.2871024801 , 0.1194550691 , 1.1695801912 , 0.0785918059 , 0.1806471083 , 0.1078640408
1992-05-24 , 1.2837938097 , 0.0107980234 , 0.0573325827 , 1.2837938097 , 0.1343396221 , 0.1455353913 , 0.3061249910 , 0.1204295970 , 1.2837938097 , 0.0854860658 , 0.1977830675 , 0.1088523583
1992-05-25 , 1.5460567898 , 0.0104571308 , 0.0641972295 , 1.5460567898 , 0.1537459761 , 0.1678586606 , 0.3601736564 , 0.1203009710 , 1.5460567898 , 0.1001073767 , 0.2377036764 , 0.1011730052
1992-05-26 , 2.0488382975 , 0.0101377133 , 0.0745135272 , 2.0488382975 , 0.1615397135 , 0.1884141709 , 0.4720653391 , 0.1330769856 , 2.0488382975 , 0.1261072228 , 0.3144458913 , 0.1068644206
1992-05-27 , 2.3805790654 , 0.0098483615 , 0.0781878435 , 2.3805790654 , 0.1553796839 , 0.1881266275 , 0.5459038627 , 0.1355681242 , 2.3805790654 , 0.1393857602 , 0.3591437446 , 0.1052865488
1992-05-28 , 2.386449065  , 0.0095644350 , 0.0706809715 , 2.386449065  , 0.1492770724 , 0.1507817020 , 0.5413397895 , 0.1299845377 , 2.386449065  , 0.1400169089 , 0.3667885109 , 0.0797702364
1992-05-29 , 2.3630592629 , 0.0092750831 , 0.0654640480 , 2.3630592629 , 0.1434059425 , 0.1235654477 , 0.5406494140 , 0.1130285192 , 2.3630592629 , 0.1390050816 , 0.3671897606 , 0.0659749348
1992-05-30 , 2.634254286  , 0.0090142143 , 0.0665744356 , 2.634254286  , 0.1527336967 , 0.1144562898 , 0.6073454680 , 0.0991622359 , 2.634254286  , 0.1524224175 , 0.4039740669 , 0.0621862341
1992-05-31 , 2.6805311415 , 0.0087709780 , 0.0486807363 , 2.6805311415 , 0.1498862936 , 0.1089310257 , 0.6008773239 , 0.0775679977 , 2.6805311415 , 0.1488281250 , 0.3675862629 , 0.0500533492
1992-06-01 , 2.8847730849 , 0.0085657189 , 0.0332836009 , 2.8847730849 , 0.1532554343 , 0.1083270038 , 0.6245130750 , 0.0677978514 , 2.8847730849 , 0.1511763960 , 0.3612114801 , 0.0407949942
1992-06-02 , 3.3041087963 , 0.0086434824 , 0.0313051576 , 3.3041087963 , 0.1516868309 , 0.1114682797 , 0.7199517144 , 0.0686035156 , 3.3041087963 , 0.1509358724 , 0.4064199941 , 0.0402090567
1992-06-03 , 2.8677212185 , 0.0089482060 , 0.0293443468 , 2.8677212185 , 0.1233909325 , 0.0968474211 , 0.638672101  , 0.0679416232 , 2.8677212185 , 0.1134733976 , 0.3614411531 , 0.0391484013
1992-06-04 , 2.3583161531 , 0.0085942020 , 0.0265891745 , 2.3583161531 , 0.1047801829 , 0.0845761898 , 0.5278336135 , 0.0630547418 , 2.3583161531 , 0.0953726310 , 0.3024947555 , 0.0364131220
1992-06-05 , 1.8156872785 , 0.0082849572 , 0.0230830439 , 1.8156872785 , 0.0844875758 , 0.0708193178 , 0.398400879  , 0.0560772930 , 1.8156872785 , 0.0765407985 , 0.2370926468 , 0.0325963904
1992-06-06 , 1.2926624439 , 0.0081224229 , 0.0204130949 , 1.2926624439 , 0.0645037615 , 0.0548755788 , 0.2860266791 , 0.0518068665 , 1.2926624439 , 0.0570441352 , 0.1677906176 , 0.0301050257
1992-06-07 , 1.1544571488 , 0.0079210069 , 0.0180799696 , 1.1544571488 , 0.0586249456 , 0.0500219275 , 0.2588650174 , 0.0480482313 , 1.1544571488 , 0.0513249149 , 0.1527815076 , 0.0280329951
1992-06-08 , 1.0910782425 , 0.0077051232 , 0.0162009909 , 1.0910782425 , 0.0532943159 , 0.0488468876 , 0.2461503770 , 0.0454031485 , 1.0910782425 , 0.0479102239 , 0.1473171658 , 0.0266115542
1992-06-09 , 1.0935821533 , 0.0075581867 , 0.0155608000 , 1.0935821533 , 0.0494776972 , 0.0502882215 , 0.2461021141 , 0.0444485134 , 1.0935821533 , 0.0476846200 , 0.1520844636 , 0.0259331597
1992-06-10 , 1.1673157869 , 0.0073820891 , 0.0152151603 , 1.1673157869 , 0.0452495432 , 0.0541424785 , 0.2472779451 , 0.0438917372 , 1.1673157869 , 0.0445253724 , 0.1634780319 , 0.0253121834
1992-06-11 , 1.2781011511 , 0.0074291087 , 0.0154468677 , 1.2781011511 , 0.0449155454 , 0.0591722276 , 0.2687712492 , 0.0451384367 , 1.2781011511 , 0.0449180321 , 0.1820588288 , 0.0256655093
1992-06-12 , 1.1953464084 , 0.0072383174 , 0.0148894133 , 1.1953464084 , 0.0419141980 , 0.0557626230 , 0.2620236997 , 0.0433485242 , 1.1953464084 , 0.0419499150 , 0.1677779587 , 0.0247499818
1992-06-13 , 1.2076283773 , 0.0071408871 , 0.0146457247 , 1.2076283773 , 0.0410140425 , 0.0486192492 , 0.2710604067 , 0.0423321758 , 1.2076283773 , 0.0413280345 , 0.1615080657 , 0.0243946216
1992-06-14 , 1.3597492359 , 0.0069446705 , 0.0141845702 , 1.3597492359 , 0.0421398021 , 0.0407572427 , 0.3193262171 , 0.0405861184 , 1.3597492359 , 0.0437687627 , 0.1709115487 , 0.0236608435
1992-06-15 , 1.6718568025 , 0.0067425764 , 0.0137430827 , 1.6718568025 , 0.0455064561 , 0.0365266022 , 0.3762699833 , 0.0391375506 , 1.6718568025 , 0.0481922290 , 0.1922223127 , 0.0229417589
1992-06-16 , 1.9221643519 , 0.0065529153 , 0.0133296259 , 1.9221643519 , 0.0476756909 , 0.0329983180 , 0.4169157805 , 0.0378115054 , 1.9221643519 , 0.0424940321 , 0.1679940682 , 0.0222624601
1992-06-17 , 1.7896226671 , 0.0063826950 , 0.0129557292 , 1.7896226671 , 0.0440974482 , 0.0301140679 , 0.3820586027 , 0.0366292317 , 1.7896226671 , 0.0369809752 , 0.1407821089 , 0.0216421621
